schedule_season,schedule_week,team_home,score_home,score_away,team_away,favorite_margin,team_favorite_id,favorite_cover,spread_favorite,home_cover,fits_shank,fits_wever,fits_vergin,fits_vergin_monday,fits_gandar,fits_davis,fits_fodor
2005,13,CLE,14,20,JAX,6,JAX,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,DET,16,21,MIN,5,MIN,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,IND,35,3,TEN,32,IND,TRUE,-14,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,13,KC,31,27,DEN,-4,PICK,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,MIA,24,23,BUF,1,MIA,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,NE,16,3,NYJ,13,NE,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,NO,3,10,TB,7,TB,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,NYG,17,10,DAL,7,NYG,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,PIT,31,38,CIN,-7,PIT,FALSE,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,LAC,34,10,LVR,24,LAC,TRUE,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,SF,10,17,ARI,7,ARI,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,LAR,9,24,WAS,15,WAS,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,13,PHI,0,42,SEA,42,SEA,TRUE,-3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
2005,14,ARI,13,17,WAS,4,WAS,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,14,BUF,7,35,NE,28,NE,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,CAR,10,20,TB,-10,CAR,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,14,CIN,23,20,CLE,3,CIN,FALSE,-12.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,DAL,31,28,KC,3,DAL,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,DEN,12,10,BAL,2,DEN,FALSE,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,GB,16,13,DET,3,GB,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,JAX,18,26,IND,8,IND,TRUE,-7.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,14,MIN,27,13,LAR,14,MIN,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,NYJ,26,10,LVR,-16,LVR,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,14,PHI,23,26,NYG,3,NYG,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,PIT,21,9,CHI,12,PIT,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,LAC,21,23,MIA,-2,LAC,FALSE,-13.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,14,SEA,41,3,SF,38,SEA,TRUE,-15.5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,14,TEN,13,10,HOU,3,TEN,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,14,ATL,36,17,NO,19,ATL,TRUE,-10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,BUF,17,28,DEN,11,DEN,TRUE,-8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,15,NE,28,0,TB,28,NE,TRUE,-4.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,15,NYG,27,17,KC,10,NYG,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,CHI,16,3,ATL,13,CHI,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,DET,17,41,CIN,24,CIN,TRUE,-7.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,HOU,30,19,ARI,-11,ARI,FALSE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,IND,17,26,LAC,-9,IND,FALSE,-7.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,15,JAX,10,9,SF,1,JAX,FALSE,-14.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,15,MIA,24,20,NYJ,4,MIA,FALSE,-7.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,MIN,3,18,PIT,15,PIT,TRUE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,NO,10,27,CAR,17,CAR,TRUE,-7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,LVR,7,9,CLE,-2,LVR,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,LAR,16,17,PHI,-1,LAR,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,TEN,24,28,SEA,4,SEA,FALSE,-7.5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
2005,15,WAS,35,7,DAL,28,WAS,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,15,BAL,48,3,GB,45,BAL,TRUE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,ARI,27,21,PHI,6,ARI,TRUE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,CAR,20,24,DAL,-4,CAR,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,CIN,27,37,BUF,-10,CIN,FALSE,-13,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,CLE,0,41,PIT,41,PIT,TRUE,-7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,DEN,22,3,LVR,19,DEN,TRUE,-12.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,HOU,20,38,JAX,18,JAX,TRUE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,KC,20,7,LAC,13,KC,TRUE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,16,MIA,24,10,TEN,14,MIA,TRUE,-5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,NO,12,13,DET,-1,NO,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,SEA,28,13,IND,15,SEA,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,LAR,20,24,SF,-4,LAR,FALSE,-9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,16,TB,27,24,ATL,3,TB,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,16,WAS,35,20,NYG,15,WAS,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,BAL,30,23,MIN,7,BAL,TRUE,-2.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,GB,17,24,CHI,7,CHI,PUSH,-7,PUSH,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,16,NYJ,21,31,NE,10,NE,TRUE,-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2005,17,LVR,21,30,NYG,9,NYG,TRUE,-7.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,LAC,7,23,DEN,-16,LAC,FALSE,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,ATL,11,44,CAR,33,CAR,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,CLE,20,16,BAL,-4,BAL,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,DAL,10,20,LAR,-10,DAL,FALSE,-12.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,GB,23,17,SEA,6,GB,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,17,IND,17,13,ARI,4,IND,FALSE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2005,17,JAX,40,13,TEN,27,JAX,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,17,KC,37,3,CIN,34,KC,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,17,MIN,34,10,CHI,24,MIN,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,NE,26,28,MIA,-2,NE,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,NYJ,30,26,BUF,4,NYJ,TRUE,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,PHI,20,31,WAS,11,WAS,TRUE,-7,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,17,PIT,35,21,DET,14,PIT,FALSE,-15.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2005,17,SF,20,17,HOU,-3,HOU,FALSE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,17,TB,27,13,NO,14,TB,TRUE,-13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,PIT,28,17,MIA,11,PIT,TRUE,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,ARI,34,27,SF,7,ARI,FALSE,-9.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,CAR,6,20,ATL,-14,CAR,FALSE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,CLE,14,19,NO,-5,CLE,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,DET,6,9,SEA,3,SEA,FALSE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,1,GB,0,26,CHI,26,CHI,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,HOU,10,24,PHI,14,PHI,TRUE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,JAX,24,17,DAL,-7,DAL,FALSE,-2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,KC,10,23,CIN,13,CIN,TRUE,-1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,NE,19,17,BUF,2,NE,FALSE,-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,NYG,21,26,IND,5,IND,TRUE,-3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2006,1,LAR,18,10,DEN,-8,DEN,FALSE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,TB,0,27,BAL,-27,TB,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,TEN,16,23,NYJ,-7,TEN,FALSE,-2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,1,LVR,0,27,LAC,27,LAC,TRUE,-3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2006,1,WAS,16,19,MIN,-3,WAS,FALSE,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,ATL,14,3,TB,11,ATL,TRUE,-4.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,BAL,28,6,LVR,22,BAL,TRUE,-13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,2,CHI,34,7,DET,27,CHI,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,2,CIN,34,17,CLE,17,CIN,TRUE,-10.5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,2,DAL,27,10,WAS,17,DAL,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2006,2,DEN,9,6,KC,3,DEN,FALSE,-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
2006,2,GB,27,34,NO,7,NO,TRUE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,IND,43,24,HOU,19,IND,TRUE,-12.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,MIA,6,16,BUF,-10,MIA,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2006,2,MIN,16,13,CAR,3,MIN,TRUE,-2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,NYJ,17,24,NE,7,NE,TRUE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,PHI,24,30,NYG,-6,PHI,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,LAC,40,7,TEN,33,LAC,TRUE,-12,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,2,SF,20,13,LAR,-7,LAR,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,SEA,21,10,ARI,11,SEA,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,2,JAX,9,0,PIT,-9,PIT,FALSE,-2.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2006,3,ARI,14,16,LAR,-2,ARI,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,BUF,20,28,NYJ,-8,BUF,FALSE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,CLE,14,15,BAL,1,BAL,FALSE,-6.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,DET,24,31,GB,-7,DET,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,HOU,15,31,WAS,16,WAS,TRUE,-3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,IND,21,14,JAX,7,IND,TRUE,-6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,MIA,13,10,TEN,3,MIA,FALSE,-10.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,MIN,16,19,CHI,3,CHI,FALSE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,3,NE,7,17,DEN,-10,NE,FALSE,-6.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,3,PIT,20,28,CIN,-8,PIT,FALSE,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,SF,24,38,PHI,14,PHI,TRUE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,SEA,42,30,NYG,12,SEA,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,TB,24,26,CAR,2,CAR,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,3,NO,23,3,ATL,-20,ATL,FALSE,-4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
2006,4,ATL,32,10,ARI,22,ATL,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,4,BAL,16,13,LAC,-3,LAC,FALSE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,4,BUF,17,12,MIN,5,BUF,TRUE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,CAR,21,18,NO,3,CAR,FALSE,-7.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,CHI,37,6,SEA,31,CHI,TRUE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,4,CIN,13,38,NE,-25,CIN,FALSE,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,HOU,17,15,MIA,-2,MIA,FALSE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,KC,41,0,SF,41,KC,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,4,NYJ,28,31,IND,3,IND,FALSE,-8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,LVR,21,24,CLE,3,CLE,TRUE,-2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,LAR,41,34,DET,7,LAR,TRUE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,TEN,14,45,DAL,31,DAL,TRUE,-9.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,WAS,36,30,JAX,-6,JAX,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,4,PHI,31,9,GB,22,PHI,TRUE,-11.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,ARI,20,23,KC,3,KC,FALSE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,5,CAR,20,12,CLE,8,CAR,TRUE,-7.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,CHI,40,7,BUF,33,CHI,TRUE,-9.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,5,GB,20,23,LAR,3,LAR,TRUE,-2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,IND,14,13,TEN,1,IND,FALSE,-18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,JAX,41,0,NYJ,41,JAX,TRUE,-7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,MIN,26,17,DET,9,MIN,TRUE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,NE,20,10,MIA,10,NE,TRUE,-9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,NO,24,21,TB,3,NO,FALSE,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,NYG,19,3,WAS,16,NYG,TRUE,-5.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,PHI,38,24,DAL,14,PHI,TRUE,-2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,5,LAC,23,13,PIT,10,LAC,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,SF,34,20,LVR,14,SF,TRUE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5,DEN,13,3,BAL,10,DEN,TRUE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,ATL,14,27,NYG,-13,ATL,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,BAL,21,23,CAR,-2,BAL,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,DAL,34,6,HOU,28,DAL,TRUE,-13,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,DEN,13,3,LVR,10,DEN,FALSE,-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,DET,20,17,BUF,-3,BUF,FALSE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,NO,27,24,PHI,-3,PHI,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,6,NYJ,20,17,MIA,3,NYJ,TRUE,-2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,PIT,45,7,KC,38,PIT,TRUE,-6.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,SF,19,48,LAC,29,LAC,TRUE,-10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,LAR,28,30,SEA,2,SEA,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,6,TB,14,13,CIN,-1,CIN,FALSE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,WAS,22,25,TEN,-3,WAS,FALSE,-12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,6,ARI,23,24,CHI,1,CHI,FALSE,-13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2006,7,ATL,41,38,PIT,-3,PIT,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,7,BUF,6,28,NE,22,NE,TRUE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,CIN,17,14,CAR,3,CIN,PUSH,-3,PUSH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,CLE,7,17,DEN,10,DEN,TRUE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,7,HOU,27,7,JAX,-20,JAX,FALSE,-8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,IND,36,22,WAS,14,IND,TRUE,-8.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,KC,30,27,LAC,-3,LAC,FALSE,-5.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
2006,7,MIA,24,34,GB,-10,MIA,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,NYJ,31,24,DET,7,NYJ,TRUE,-3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,LVR,22,9,ARI,-13,ARI,FALSE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,SEA,13,31,MIN,-18,SEA,FALSE,-7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,TB,23,21,PHI,-2,PHI,FALSE,-6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,7,DAL,22,36,NYG,-14,DAL,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2006,8,CAR,14,35,DAL,-21,CAR,FALSE,-5.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,CHI,41,10,SF,31,CHI,TRUE,-16.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,8,CIN,27,29,ATL,-2,CIN,FALSE,-4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,CLE,20,13,NYJ,7,CLE,TRUE,-1.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,DEN,31,34,IND,-3,DEN,FALSE,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,GB,31,14,ARI,17,GB,TRUE,-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,KC,35,28,SEA,7,KC,TRUE,-5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2006,8,NO,22,35,BAL,-13,NO,FALSE,-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,NYG,17,3,TB,14,NYG,TRUE,-9.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,LVR,20,13,PIT,-7,PIT,FALSE,-9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,PHI,6,13,JAX,-7,PHI,FALSE,-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,LAC,38,24,LAR,14,LAC,TRUE,-9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,TEN,28,22,HOU,6,TEN,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,8,MIN,7,31,NE,24,NE,TRUE,-2.5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2006,9,BAL,26,20,CIN,6,BAL,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,9,BUF,24,10,GB,14,BUF,TRUE,-3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,9,CHI,13,31,MIA,-18,CHI,FALSE,-13.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
